"","True_LR","Pair.Name","Ligand","Ligand.Name","Receptor","Receptor.Name","complex_pair","source","target","is_directed","is_stimulation","is_inhibition","consensus_direction","consensus_stimulation","consensus_inhibition","sources","references","curation_effort","n_references","n_resources","annotation_strategy"
"793",TRUE,"ICAM5_ITGB2","ICAM5","intercellular adhesion molecule 5","ITGB2","integrin subunit beta 2",NA,"Q9UMF0","P05107",1,1,0,1,1,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:10741396;Cellinker:10741396;Cellinker:8995416;HPRD:8995416;LRdb:10741396;LRdb:9;connectomeDB2020:10741396;connectomeDB2020:8995416",8,3,10,"both"
"794",TRUE,"COMP_CD36","COMP","cartilage oligomeric matrix protein","CD36","CD36 molecule",NA,"P49747","P16671",1,1,0,1,1,0,"CellChatDB;CellTalkDB;Wang","CellTalkDB:30231922",1,1,3,"both"
"795",TRUE,"HGF_CD44","HGF","hepatocyte growth factor","CD44","CD44 molecule (Indian blood group)",NA,"P14210","P16070",1,0,0,0,0,0,"Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr","CellTalkDB:10037743;Cellinker:10037743;Cellinker:26181364;LRdb:10037743;Ramilowski2015:10037743;connectomeDB2020:10037743;talklr:10037743",7,2,10,"both"
"796",TRUE,"HGF_SDC1","HGF","hepatocyte growth factor","SDC1","syndecan 1",NA,"P14210","P18827",1,0,0,0,0,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr","Baccin2019:11830493;CellTalkDB:11830493;Cellinker:11830493;HPRD:11830493;LRdb:11830493;connectomeDB2020:11830493",6,1,10,"both"
"797",TRUE,"HGF_ITGB1","HGF","hepatocyte growth factor","ITGB1","integrin subunit beta 1",NA,"P14210","P05556",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"both"
"798",TRUE,"HGF_SDC2","HGF","hepatocyte growth factor","SDC2","syndecan 2",NA,"P14210","P34741",1,0,0,0,0,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr","Baccin2019:8157651;CellTalkDB:8157651;Cellinker:8157651;HPRD:8157651;LRdb:8157651;connectomeDB2020:8157651",6,1,10,"both"
"799",TRUE,"HGF_NRP1","HGF","hepatocyte growth factor","NRP1","neuropilin 1",NA,"P14210","O14786",1,0,0,0,0,0,"CellTalkDB","CellTalkDB:18065694",1,1,1,"both"
"800",TRUE,"LAMB1_ITGA1","LAMB1","laminin subunit beta 1","ITGA1","integrin subunit alpha 1",NA,"P07942","P56199",1,1,0,1,1,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,6,"both"
"801",TRUE,"NAMPT_ADORA2A","NAMPT","nicotinamide phosphoribosyltransferase","ADORA2A","adenosine A2a receptor",NA,"P43490","P29274",1,0,0,0,0,0,"CellPhoneDB;CellTalkDB;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;MINT_CellPhoneDB","CellTalkDB:32103204",1,1,2,"both"
"802",TRUE,"NPVF_NPFFR2","NPVF","neuropeptide VF precursor","NPFFR2","neuropeptide FF receptor 2",NA,"Q9HCQ7","Q9Y5X5",1,1,0,1,1,0,"Baccin2019;CellChatDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr","Baccin2019:12242085;Baccin2019:12421602;CellChatDB:29106375;CellTalkDB:12242085;Cellinker:12242085;Cellinker:12421602;Cellinker:29106375;LRdb:12;LRdb:12242085;connectomeDB2020:12242085;connectomeDB2020:12421602;scConnect:12242085;scConnect:12421602",13,4,10,"both"
"803",TRUE,"SERPINE1_LRP2","SERPINE1","serpin family E member 1","LRP2","LDL receptor related protein 2",NA,"P05121","P98164",1,0,0,0,0,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr","Baccin2019:8344937;CellTalkDB:7673355;Cellinker:8344937;HPRD:8344937;LRdb:8344937;connectomeDB2020:8344937",6,2,10,"both"
"804",TRUE,"SERPINE1_PLAUR","SERPINE1","serpin family E member 1","PLAUR","plasminogen activator, urokinase receptor",NA,"P05121","Q03405",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:10896774",1,1,6,"both"
"805",TRUE,"SERPINE1_ITGAV","SERPINE1","serpin family E member 1","ITGAV","integrin subunit alpha V",NA,"P05121","P06756",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115",1,1,5,"both"
"806",TRUE,"SERPINE1_LRP1","SERPINE1","serpin family E member 1","LRP1","LDL receptor related protein 1",NA,"P05121","Q07954",1,1,0,1,1,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:1500157915001570;CellTalkDB:15001579;Cellinker:15001579;HPRD:15001579;LRdb:15001579;connectomeDB2020:15001579",6,2,11,"both"
"807",TRUE,"SERPINE1_ITGB5","SERPINE1","serpin family E member 1","ITGB5","integrin subunit beta 5",NA,"P05121","P18084",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115",1,1,5,"both"
"808",TRUE,"C5_ADRA2A","C5","complement C5","ADRA2A","adrenoceptor alpha 2A",NA,"P01031","P08913",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"both"
"809",TRUE,"C5_MTNR1A","C5","complement C5","MTNR1A","melatonin receptor 1A",NA,"P01031","P48039",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"both"
"810",TRUE,"C5_GRM7","C5","complement C5","GRM7","glutamate metabotropic receptor 7",NA,"P01031","Q14831",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"both"
"811",TRUE,"WNT3_RYK","WNT3","Wnt family member 3","RYK","receptor like tyrosine kinase",NA,"P56703","P34925",1,1,0,1,1,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:15454084;CellTalkDB:15454084;Cellinker:15454084;LRdb:15454084;connectomeDB2020:15454084",5,1,10,"both"
"812",TRUE,"WNT3_ROR2","WNT3","Wnt family member 3","ROR2","receptor tyrosine kinase like orphan receptor 2",NA,"P56703","Q01974",1,0,0,0,0,0,"CellTalkDB;NetPath","CellTalkDB:15388793;NetPath:15388793",2,1,2,"both"
"813",TRUE,"CCL2_CCR1","CCL2","C-C motif chemokine ligand 2","CCR1","C-C motif chemokine receptor 1",NA,"P13500","P32246",1,1,0,1,1,0,"Baccin2019;CellCall;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:76793288631787;CellTalkDB:10699158;Cellinker:7679328;Cellinker:8631787;DIP:9115216;HPMR:7679328;HPRD:8631787;InnateDB:9115216;LRdb:10699158;connectomeDB2020:7679328;connectomeDB2020:8631787",11,5,14,"both"
"814",TRUE,"CCL2_CCR10","CCL2","C-C motif chemokine ligand 2","CCR10","C-C motif chemokine receptor 10",NA,"P13500","P46092",1,1,0,1,1,0,"Baccin2019;CellCall;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:10706668;Baccin2019:9364936;CellTalkDB:9364936;Cellinker:10706668;Cellinker:9364936;HPRD:10706668;HPRD:9364936;LRdb:107;LRdb:9364936;connectomeDB2020:10706668;connectomeDB2020:9364936",11,3,12,"both"
"815",TRUE,"CCL2_ACKR4","CCL2","C-C motif chemokine ligand 2","ACKR4","atypical chemokine receptor 4",NA,"P13500","Q9NPB9",1,0,0,0,0,0,"Baccin2019;CellTalkDB;Cellinker;DIP;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr","Baccin2019:10734104;CellTalkDB:10734104;Cellinker:10734104;DIP:10734104;HPRD:10734104;HPRD:9364936;HPRD:9405404;InnateDB:10734104;LRdb:10734104;connectomeDB2020:10734104",10,3,11,"both"
"816",TRUE,"CCL13_ACKR4","CCL13","C-C motif chemokine ligand 13","ACKR4","atypical chemokine receptor 4",NA,"Q99616","Q9NPB9",1,1,0,1,1,0,"CellChatDB;CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr","CellChatDB:26740381;CellTalkDB:10734104;Cellinker:10734104;Cellinker:26740381;DIP:10734104;HPRD:10734104;HPRD:9405404;InnateDB:10734104;LRdb:10734104;connectomeDB2020:10734104",10,3,12,"both"
"817",TRUE,"CCL13_CCR9","CCL13","C-C motif chemokine ligand 13","CCR9","C-C motif chemokine receptor 9",NA,"Q99616","P51686",1,1,0,1,1,0,"Baccin2019;CellCall;CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,7,"both"
"818",TRUE,"COL1A1_ITGA5","COL1A1","collagen type I alpha 1 chain","ITGA5","integrin subunit alpha 5",NA,"P02452","P08648",1,1,0,1,1,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:1693626;Cellinker:1693626;HPRD:1693626;LRdb:1693626;connectomeDB2020:1693626",5,1,10,"both"
"819",TRUE,"COL1A1_CD93","COL1A1","collagen type I alpha 1 chain","CD93","CD93 molecule",NA,"P02452","Q9NPY3",1,0,0,0,0,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr","Baccin2019:1377218;CellTalkDB:1377218;Cellinker:1377218;HPRD:1377218;LRdb:1377218;connectomeDB2020:1377218",6,1,10,"both"
"820",TRUE,"COL1A1_FLT4","COL1A1","collagen type I alpha 1 chain","FLT4","fms related receptor tyrosine kinase 4",NA,"P02452","P35916",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115",1,1,5,"both"
"821",TRUE,"COL1A1_CD36","COL1A1","collagen type I alpha 1 chain","CD36","CD36 molecule",NA,"P02452","P16671",1,0,0,0,0,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr","Baccin2019:2468670;CellTalkDB:2468670;Cellinker:2468670;HPRD:2468670;LRdb:2468670;connectomeDB2020:2468670",6,1,10,"both"
"822",TRUE,"COL1A1_DDR2","COL1A1","collagen type I alpha 1 chain","DDR2","discoidin domain receptor tyrosine kinase 2",NA,"P02452","Q16832",1,1,0,1,1,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:12611880;Baccin2019:9659899;CellTalkDB:12611880;Cellinker:12611880;Cellinker:9659899;HPMR:12611880;HPRD:9659899;LRdb:12611880;LRdb:97;connectomeDB2020:12611880;connectomeDB2020:9659899",11,3,12,"both"
"823",TRUE,"COL1A1_CD44","COL1A1","collagen type I alpha 1 chain","CD44","CD44 molecule (Indian blood group)",NA,"P02452","P16070",1,1,0,1,1,0,"Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:1730778;CellTalkDB:1730778;Cellinker:1730778;HPRD:1730778;LRdb:1730778;connectomeDB2020:1730778",6,1,12,"both"
"824",TRUE,"EFNB3_EPHB6","EFNB3","ephrin B3","EPHB6","EPH receptor B6",NA,"Q15768","O15197",1,0,0,0,0,0,"CellCall;CellChatDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;LRdb;STRING_talklr;connectomeDB2020;iTALK;talklr","CellChatDB:15114347;Cellinker:15114347;Cellinker:28589441;LRdb:11114742;connectomeDB2020:15114347",5,3,9,"both"
"825",TRUE,"EFNB3_EPHB4","EFNB3","ephrin B3","EPHB4","EPH receptor B4",NA,"Q15768","P54760",1,0,0,0,0,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr","Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;CellTalkDB:8755474;Cellinker:15114347;LRdb:11114742;Ramilowski2015:8755474;connectomeDB2020:8755474;talklr:8755474",9,4,12,"both"
"826",TRUE,"EFNB3_RHBDL2","EFNB3","ephrin B3","RHBDL2","rhomboid like 2",NA,"Q15768","Q9NX52",1,0,0,0,0,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr","CellTalkDB:15047175;Cellinker:15047175;HPRD:15047175;LRdb:15047175;connectomeDB2020:15047175",5,1,9,"both"
"827",TRUE,"EFNB3_EPHB1","EFNB3","ephrin B3","EPHB1","EPH receptor B1",NA,"Q15768","P54762",1,0,0,0,0,0,"CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;LRdb;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;Cellinker:28589441;LRdb:11114742;connectomeDB2020:15114347",6,3,11,"both"
"828",TRUE,"EFNB3_EPHB2","EFNB3","ephrin B3","EPHB2","EPH receptor B2",NA,"Q15768","P29323",1,0,0,0,0,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:9330863;CellChatDB:15114347;CellPhoneDB:15114347;Cellinker:15114347;LRdb:11114742;connectomeDB2020:9330863",6,3,13,"both"
"829",TRUE,"VTN_ITGA5","VTN","vitronectin","ITGA5","integrin subunit alpha 5",NA,"P04004","P08648",1,1,0,1,1,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:11331280;Cellinker:11331280;Cellinker:23154389;LRdb:11331280;connectomeDB2020:11331280",5,2,9,"both"
"830",TRUE,"VTN_CD47","VTN","vitronectin","CD47","CD47 molecule",NA,"P04004","Q08722",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115",1,1,5,"both"
"831",TRUE,"VTN_KDR","VTN","vitronectin","KDR","kinase insert domain receptor",NA,"P04004","P35968",1,0,1,1,0,1,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115;Cellinker:31677479",2,2,7,"both"
"832",TRUE,"VTN_PLAUR","VTN","vitronectin","PLAUR","plasminogen activator, urokinase receptor",NA,"P04004","Q03405",1,0,0,0,0,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr","Baccin2019:8830783;CellTalkDB:8830783;Cellinker:8830783;HPRD:8830783;LRdb:8830783;connectomeDB2020:8830783",6,1,10,"both"
"833",TRUE,"VTN_ITGB6","VTN","vitronectin","ITGB6","integrin subunit beta 6",NA,"P04004","P18564",1,1,0,1,1,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:8120056;Cellinker:8120056;HPRD:8120056;LRdb:8120056;connectomeDB2020:8120056",5,1,9,"both"
"834",TRUE,"VTN_TNFRSF11B","VTN","vitronectin","TNFRSF11B","TNF receptor superfamily member 11b",NA,"P04004","O00300",1,0,0,0,0,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr","CellTalkDB:15799029;Cellinker:15799029;HPRD:15799029;LRdb:15799029;connectomeDB2020:15799029",5,1,9,"both"
"835",TRUE,"VTN_PVR","VTN","vitronectin","PVR","PVR cell adhesion molecule",NA,"P04004","P15151",1,0,0,0,0,0,"CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr","CellTalkDB:11437656;Cellinker:11437656;HPRD:11437656;LRdb:11437656;connectomeDB2020:11437656",5,1,8,"both"
"836",TRUE,"CXCL6_ADRA2A","CXCL6","C-X-C motif chemokine ligand 6","ADRA2A","adrenoceptor alpha 2A",NA,"P80162","P08913",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"both"
"837",TRUE,"CXCL6_ACKR1","CXCL6","C-X-C motif chemokine ligand 6","ACKR1","atypical chemokine receptor 1 (Duffy blood group)",NA,"P80162","Q16570",1,0,0,0,0,0,"Baccin2019;CellChatDB;CellTalkDB;Cellinker;LRdb","Baccin2019:20643340;CellChatDB:26740381;CellTalkDB:10699158;Cellinker:26740381;Cellinker:29637711;LRdb:10699158",6,4,5,"both"
"838",TRUE,"CXCL6_GRM7","CXCL6","C-X-C motif chemokine ligand 6","GRM7","glutamate metabotropic receptor 7",NA,"P80162","Q14831",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"both"
"839",TRUE,"CXCL6_MTNR1A","CXCL6","C-X-C motif chemokine ligand 6","MTNR1A","melatonin receptor 1A",NA,"P80162","P48039",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"both"
"840",TRUE,"IL2_CD53","IL2","interleukin 2","CD53","CD53 molecule",NA,"P60568","P19397",1,0,0,0,0,0,"CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr","CellTalkDB:7963560;Cellinker:7963560;HPRD:7963560;LRdb:7963560;connectomeDB2020:7963560",5,1,9,"both"
"841",TRUE,"APOC3_LRP2","APOC3","apolipoprotein C3","LRP2","LDL receptor related protein 2",NA,"P02656","P98164",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"both"
"842",TRUE,"APOC3_LDLR","APOC3","apolipoprotein C3","LDLR","low density lipoprotein receptor",NA,"P02656","P01130",1,0,1,1,0,1,"CellTalkDB;LRdb;Reactome_LRdb;Wang","CellTalkDB:27400128",1,1,3,"both"
"843",TRUE,"APOC3_LRP1","APOC3","apolipoprotein C3","LRP1","LDL receptor related protein 1",NA,"P02656","Q07954",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:27400128",1,1,2,"both"
"844",TRUE,"APOC3_SDC2","APOC3","apolipoprotein C3","SDC2","syndecan 2",NA,"P02656","P34741",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:27400128",1,1,4,"both"
"845",TRUE,"APOC3_TLR2","APOC3","apolipoprotein C3","TLR2","toll like receptor 2",NA,"P02656","O60603",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115",1,1,4,"both"
"846",TRUE,"IL23A_IL12RB2","IL23A","interleukin 23 subunit alpha","IL12RB2","interleukin 12 receptor subunit beta 2",NA,"Q9NPF7","Q99665",1,0,0,0,0,0,"CellCall;CellTalkDB;LRdb;UniProt_LRdb","CellTalkDB:32196115",1,1,3,"both"
"847",TRUE,"FGF6_FGFR1","FGF6","fibroblast growth factor 6","FGFR1","fibroblast growth factor receptor 1",NA,"P10767","P11362",1,0,0,0,0,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:8663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;HPRD:8663044;LRdb:16597617;connectomeDB2020:8663044",7,3,14,"both"
"848",TRUE,"FGF6_FGFR3","FGF6","fibroblast growth factor 6","FGFR3","fibroblast growth factor receptor 3",NA,"P10767","P22607",1,0,0,0,0,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:8663044;CellTalkDB:16597617;Cellinker:16597617;Cellinker:25772309;Cellinker:8663044;HPRD:8663044;LRdb:16597617;connectomeDB2020:8663044",8,3,14,"both"
"849",TRUE,"HBEGF_CD44","HBEGF","heparin binding EGF like growth factor","CD44","CD44 molecule (Indian blood group)",NA,"Q99075","P16070",1,0,0,0,0,0,"Baccin2019;BioGRID;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr","Baccin2019:7532176;BioGRID:7532176;CellTalkDB:7532176;Cellinker:7532176;HPRD:7532176;LRdb:7532176;connectomeDB2020:7532176",7,1,12,"both"
"850",TRUE,"HBEGF_PRLR","HBEGF","heparin binding EGF like growth factor","PRLR","prolactin receptor",NA,"Q99075","P16471",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,5,"both"
"851",TRUE,"IL4_CD53","IL4","interleukin 4","CD53","CD53 molecule",NA,"P05112","P19397",1,0,0,0,0,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr","Baccin2019:7963560;CellTalkDB:7963560;Cellinker:7963560;HPRD:7963560;LRdb:7963560;connectomeDB2020:7963560",6,1,10,"both"
"852",TRUE,"TFPI_LRP1","TFPI","tissue factor pathway inhibitor","LRP1","LDL receptor related protein 1",NA,"P10646","Q07954",1,1,0,1,1,0,"Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:8824219;CellTalkDB:8824219;LRdb:8824219;connectomeDB2020:8824219",4,1,9,"both"
"853",TRUE,"TFPI_F3","TFPI","tissue factor pathway inhibitor","F3","coagulation factor III, tissue factor",NA,"P10646","P13726",1,0,1,1,0,1,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:22197177",1,1,6,"both"
"854",TRUE,"APOB_ITGAM","APOB","apolipoprotein B","ITGAM","integrin subunit alpha M",NA,"P04114","P11215",1,0,0,0,0,0,"CellTalkDB;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115",1,1,4,"both"
"855",TRUE,"APOB_LRP6","APOB","apolipoprotein B","LRP6","LDL receptor related protein 6",NA,"P04114","O75581",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr",NA,0,0,5,"LR"
"856",TRUE,"APOB_OLR1","APOB","apolipoprotein B","OLR1","oxidized low density lipoprotein receptor 1",NA,"P04114","P78380",1,0,0,0,0,0,"Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr","CellTalkDB:9763524;LRdb:9763524;Ramilowski2015:9763524;connectomeDB2020:9763524;talklr:9763524",5,1,8,"both"
